game_nr,object,fixed indices,context condition,message
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
811,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 10, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
969,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1109,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1147,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1213,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1298,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1311,[3. 2. 3.],[1. 1. 1.],1,"[15, 15, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1343,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1396,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1402,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1425,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1467,[3. 2. 3.],[1. 1. 1.],0,"[15, 15, 8, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1686,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
